SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
11034555,USD,2021,FY,2022-03-24,2023-03-23,18305878.0,19503737.0,61982104.0,-42342815.0,19639289.0,-17892262.0,-13859646.0,-4032616.0,,1747027,-322933.0,-282757.0,1424094,1514354.0,2938448,-605675.0,2332773,,2332773,2332773
11034555,USD,2022,FY,2023-03-23,2023-03-23,19730698.0,19730698.0,72421345.0,-52023736.0,20397609.0,-18829281.0,-14085707.0,-4743574.0,,1568328,626214.0,75360.0,2194542,,2194542,-4423597.0,-2229055,,-2229055,-2229055
176064,USD,2018,FY,2019-03-18,2021-02-26,29976000.0,29976000.0,1821592000.0,-1467684000.0,353908000.0,-571114000.0,-438960000.0,,,-217206000,-2748000.0,740000.0,-219954000,,-219954000,2384000.0,-217570000,,-206070000,-206070000
176064,USD,2019,FY,2020-03-13,2022-02-25,34865000.0,34865000.0,1434974000.0,-1147025000.0,287949000.0,-350356000.0,-237333000.0,,,-62407000,559000.0,1201000.0,-61848000,,-61848000,-1060000.0,-62908000,-71812000.0,-121841000,-121841000
176064,USD,2020,FY,2021-02-26,2023-02-24,41217000.0,41607000.0,2493915000.0,-1922559000.0,571356000.0,-474641000.0,-358393000.0,,,96715000,-225000.0,-838000.0,96490000,,96490000,-1363000.0,95127000,-48956000.0,56001000,56001000
176064,USD,2021,FY,2022-02-25,2023-02-24,43014000.0,43324000.0,2756446000.0,-2132544000.0,623902000.0,-512830000.0,-389829000.0,,,111072000,11944000.0,-556000.0,123016000,,123016000,48775000.0,171791000,217246000.0,389372000,389372000
176064,USD,2022,FY,2023-02-24,2023-02-24,45067000.0,45067000.0,1929334000.0,-1485990000.0,443344000.0,-416336000.0,-295178000.0,,,27008000,-60860000.0,2965000.0,-33852000,,-33852000,-1384000.0,-35236000,,-35236000,-35236000
1253129,USD,2018,FY,2019-02-28,2021-03-01,61112000.0,62532000.0,181743000.0,-68130000.0,113613000.0,-85184000.0,-68934000.0,-16250000.0,,28429000,3287000.0,,31716000,,31716000,-11320000.0,20396000,,20396000,20396000
1253129,USD,2019,FY,2020-03-02,2022-03-01,61927000.0,61927000.0,154605000.0,-60022000.0,94583000.0,-86785000.0,-67156000.0,-19629000.0,,7798000,2720000.0,,10518000,10813000.0,21331000,-4675000.0,16656000,,16656000,16656000
1253129,USD,2020,FY,2021-03-01,2023-03-03,71878000.0,72766000.0,171721000.0,-69853000.0,101868000.0,-108144000.0,-77112000.0,-31032000.0,,-6276000,1653000.0,,-4623000,1099000.0,-3524000,-11398000.0,-14922000,,-14922000,-14922000
1253129,USD,2021,FY,2022-03-01,2023-03-03,72023000.0,72023000.0,233674000.0,-116074000.0,117600000.0,-129249000.0,-95079000.0,-34170000.0,,-11649000,872000.0,,-10777000,1485000.0,-9292000,-13706000.0,-22998000,,-22998000,-22998000
1253129,USD,2022,FY,2023-03-03,2023-03-03,72505000.0,72505000.0,387479000.0,-239842000.0,147637000.0,-153681000.0,-117444000.0,-36237000.0,,-6044000,6481000.0,,437000,-16913000.0,-16476000,-1458000.0,-17934000,,-17934000,-17934000
12444389,USD,2021,FY,2022-02-15,2023-03-31,10326000.0,10326000.0,,,,-2805647.0,-2805647.0,,,-2805647,3348.0,3348.0,-2802299,5668516.0,2866217,,2866217,,2866217,2866217
12444389,USD,2022,FY,2023-03-31,2023-03-31,1848503.0,2684760.0,,,,-2355895.0,-2355895.0,,,-2355895,1251889.0,1251889.0,-1104006,3068954.0,1964948,,1964948,,1964948,1964948
969956,USD,2018,FY,2019-03-08,2021-03-16,3388624.0,3434862.0,66068000.0,-30592000.0,35476000.0,-17683000.0,-10451000.0,,-7232000.0,17793000,-5581000.0,-5844000.0,12212000,,12212000,-2745000.0,9467000,,9467000,9467000
969956,USD,2019,FY,2020-03-10,2021-03-16,3412805.0,3430453.0,62766000.0,-30075000.0,32691000.0,-17847000.0,-10204000.0,,-7643000.0,14844000,-4655000.0,-5271000.0,10189000,,10189000,-2393000.0,7796000,,7796000,7796000
969956,USD,2020,FY,2021-03-16,2021-03-16,3421794.0,3440772.0,61971000.0,-30251000.0,31720000.0,-20178000.0,-11869000.0,,-8309000.0,11542000,-3205000.0,-4025000.0,8337000,,8337000,-2030000.0,6307000,,6307000,6307000
714157,USD,2018,FY,2018-08-02,2018-08-02,266085000.0,267492000.0,2815241000.0,-951411000.0,1863830000.0,-1329216000.0,-734694000.0,-323461000.0,-271061000.0,534614000,-119277000.0,-137250000.0,415337000,-29211000.0,386126000,-143826000.0,242300000,,242224000,242224000
714157,USD,2019,FY,2019-08-01,2021-08-05,268784000.0,269908000.0,2868755000.0,-930703000.0,1938052000.0,-1335323000.0,-725944000.0,-321836000.0,-287543000.0,602729000,-126436000.0,-136592000.0,476293000,-35719000.0,440574000,-154937000.0,285637000,,285501000,285501000
714157,USD,2020,FY,2020-08-06,2022-08-05,270847000.0,271817000.0,3109736000.0,-1003775000.0,2105961000.0,-1502004000.0,-822576000.0,-370411000.0,-309017000.0,603957000,-158324000.0,-146378000.0,445633000,-100428000.0,345205000,-110837000.0,234368000,,234225000,234225000
714157,USD,2021,FY,2021-08-05,2023-08-03,272414000.0,273312000.0,3386115000.0,-1034466000.0,2351649000.0,-1608998000.0,-885742000.0,-421447000.0,-301809000.0,742651000,-90133000.0,-151567000.0,652518000,-1748000.0,650770000,-339906000.0,310864000,,310672000,310672000
714157,USD,2022,FY,2022-08-05,2023-08-03,271271000.0,271909000.0,3493844000.0,-1062201000.0,2431643000.0,-1739997000.0,-994203000.0,-440448000.0,-305346000.0,691646000,-128762000.0,-157880000.0,562884000,-46873000.0,516011000,-118752000.0,397259000,,397090000,397090000
1161716,USD,2019,FY,2020-02-05,2022-02-04,433100000.0,433100000.0,13118000000.0,-9292000000.0,3826000000.0,-1973000000.0,-1810000000.0,-163000000.0,,1853000000,-25000000.0,14000000.0,1828000000,33000000.0,1861000000,-594000000.0,1267000000,,1116000000,1116000000
1161716,USD,2020,FY,2021-02-05,2023-02-03,433200000.0,434600000.0,12756000000.0,-8977000000.0,3779000000.0,-2076000000.0,-1924000000.0,-152000000.0,,1703000000,-186000000.0,-122000000.0,1517000000,-6000000.0,1511000000,-455000000.0,1056000000,,906000000,906000000
1161716,USD,2021,FY,2022-02-04,2023-02-03,425800000.0,430600000.0,14298000000.0,-10105000000.0,4193000000.0,-2107000000.0,-1948000000.0,-159000000.0,,2086000000,-114000000.0,-136000000.0,1972000000,-11000000.0,1961000000,-541000000.0,1420000000,,1246000000,1246000000
1161716,USD,2022,FY,2023-01-27,2023-02-03,420000000.0,423000000.0,13685000000.0,-9765000000.0,3920000000.0,-1913000000.0,-1763000000.0,-150000000.0,,2007000000,-117000000.0,-143000000.0,1890000000,-2000000.0,1888000000,-519000000.0,1369000000,,1253000000,1253000000
908645,USD,2018,FY,2018-12-18,2018-12-18,4932208.0,4932208.0,3087560.0,,,-32731863.0,-14227828.0,-18504035.0,,-29644303,-3891250.0,-3891250.0,-33535553,-204624.0,-33740177,3648216.0,-30091961,,-30091961,-48018854
908645,USD,2019,FY,2019-12-19,2020-12-23,18191827.0,18191827.0,8146123.0,,,-33175074.0,-9369823.0,-23805251.0,,-25028951,-3466688.0,-3466688.0,-28495639,-9439149.0,-37934788,3411001.0,-34523787,,-34523787,-35210140
908645,USD,2020,FY,2020-12-23,2021-12-23,72555636.0,72555636.0,,,,-36313013.0,-9971015.0,-26341998.0,,-36313013,-1756471.0,-1756471.0,-38069484,-441976.0,-38511460,3271962.0,-35239498,,-35239498,-48873758
908645,USD,2021,FY,2021-12-23,2022-12-29,152676145.0,152676145.0,,,,-51726735.0,-12768725.0,-38958010.0,,-51726735,-936127.0,-936127.0,-52662862,-498486.0,-53161348,-2000.0,-53163348,,-53163348,-53163348
908645,USD,2022,FY,2022-12-29,2022-12-29,212079472.0,212079472.0,,,,-63070753.0,-20739897.0,-42330856.0,,-63070753,-1487456.0,-1487456.0,-64558209,-1491255.0,-66049464,-2800.0,-66052264,,-66052264,-66052264
495603,USD,2018,FY,2019-03-22,2019-03-22,2659699.0,2659699.0,15177000.0,-11119000.0,4058000.0,-17683000.0,-17395000.0,,-288000.0,-13625000,-530000.0,-570000.0,-14155000,-56000.0,-14211000,-1000.0,-14212000,,-14212000,-14212000
495603,USD,2019,FY,2020-08-06,2021-03-09,2736881.0,2736881.0,35095000.0,-20408000.0,14687000.0,-34701000.0,-29262000.0,-5439000.0,,-20014000,-5645000.0,-3047000.0,-25659000,,-25659000,,-25659000,,-25659000,-25659000
495603,USD,2020,FY,2021-03-09,2022-04-15,2852570.0,2852570.0,82837000.0,-43603000.0,39234000.0,-54157000.0,-41234000.0,-12923000.0,,-14923000,-8432000.0,-7219000.0,-23355000,,-23355000,645000.0,-22710000,,-22710000,-24697000
495603,USD,2021,FY,2022-04-15,2023-04-17,2852570.0,2852570.0,84133000.0,-31214000.0,52919000.0,-71948000.0,-53669000.0,-18279000.0,,-19029000,-9010000.0,-7997000.0,-28039000,-8952000.0,-36991000,-153000.0,-37144000,,-37144000,-46098000
495603,USD,2022,FY,2023-04-17,2023-04-17,3878275.0,3878275.0,14514000.0,-7461000.0,7053000.0,-50236000.0,-39262000.0,-10974000.0,,-43183000,-7368000.0,-3907000.0,-50551000,-934000.0,-51485000,-88000.0,-51573000,,-51573000,-60527000
703658,USD,2018,FY,2019-02-22,2021-02-19,39599944.0,39892196.0,916447000.0,-489729000.0,426718000.0,-297329000.0,,,-74666000.0,129389000,-26947000.0,-30408000.0,102442000,-5509000.0,96933000,-14588000.0,82345000,,82345000,82345000
703658,USD,2019,FY,2020-02-20,2022-02-16,39720847.0,39953826.0,919503000.0,-639970000.0,279533000.0,-144653000.0,,,-78086000.0,134880000,-26299000.0,-31411000.0,108581000,-4293000.0,104288000,-17441000.0,86847000,,86847000,86847000
703658,USD,2020,FY,2021-02-19,2023-02-15,40710000.0,40905000.0,890107000.0,-588099000.0,302008000.0,-157559000.0,,,-82037000.0,144449000,-28392000.0,-34447000.0,116057000,,116057000,-20206000.0,95851000,,95851000,95851000
703658,USD,2021,FY,2022-02-16,2023-02-15,40710000.0,40905000.0,1196844000.0,-772775000.0,424069000.0,-176377000.0,,,-91358000.0,247692000,-34871000.0,-37771000.0,212821000,,212821000,-36052000.0,176769000,,176769000,176769000
703658,USD,2022,FY,2023-02-15,2023-02-15,41586000.0,41931000.0,1460209000.0,-889713000.0,570496000.0,-178982000.0,,,-92597000.0,391514000,-33979000.0,-36016000.0,357535000,,357535000,-73351000.0,284184000,,284184000,284184000
12444321,USD,2020,FY,2021-02-10,2023-03-24,1785897.0,1785897.0,18904000.0,-17391000.0,1513000.0,-53275000.0,-29958000.0,-23317000.0,,-51762000,-54643000.0,-2493000.0,-106405000,,-106405000,-375000.0,-106780000,,-106780000,-106780000
12444321,USD,2021,FY,2022-02-28,2023-03-24,13391757.0,13391757.0,33578000.0,-24492000.0,9086000.0,-108796000.0,-74217000.0,-34579000.0,,-99710000,2935000.0,-33000.0,-96775000,,-96775000,2794000.0,-93981000,,-93981000,-93981000
12444321,USD,2022,FY,2023-03-24,2023-03-24,177923156.0,177923156.0,41029000.0,-30099000.0,10930000.0,-156353000.0,-92036000.0,-64317000.0,,-145423000,7168000.0,-486000.0,-138255000,,-138255000,-305000.0,-138560000,,-138560000,-138560000
706846,USD,2018,FY,2019-02-27,2021-02-26,139300000.0,139600000.0,1606200000.0,-859900000.0,746300000.0,-472000000.0,-330200000.0,,-141800000.0,274300000,-126100000.0,-125700000.0,148200000,-39500000.0,108700000,-4900000.0,107899999,,107899999,107899999
706846,USD,2019,FY,2020-02-26,2022-02-24,142500000.0,143200000.0,1782200000.0,-958600000.0,823600000.0,-518000000.0,-371700000.0,,-146300000.0,305600000,-134800000.0,-134900000.0,170800000,-25000000.0,145800000,-10900000.0,140600000,,140100000,140100000
706846,USD,2020,FY,2021-02-26,2023-02-23,144300000.0,144300000.0,1236300000.0,-710800000.0,525500000.0,-460900000.0,-315100000.0,,-145800000.0,64600000,-131000000.0,-131100000.0,-66400000,7900000.0,-58500000,-1100000.0,-60200000,,-61000000,-61000000
706846,USD,2021,FY,2022-02-24,2023-02-23,145600000.0,146400000.0,1463900000.0,-784000000.0,679900000.0,-513600000.0,-368200000.0,,-145400000.0,166300000,-130400000.0,-130400000.0,35900000,-4300000.0,31600000,3400000.0,36400000,,35600000,35600000
706846,USD,2022,FY,2023-02-23,2023-02-23,161100000.0,161800000.0,1772100000.0,-911400000.0,860700000.0,-572800000.0,-422100000.0,,-150700000.0,287900000,-132000000.0,-131800000.0,155900000,-200000.0,155700000,-9400000.0,149100000,,147900000,147900000
9075800,USD,2018,FY,2019-03-07,2020-03-11,24631011.0,24631011.0,,,,-52931683.0,-19141652.0,-33790031.0,,-52931683,952073.0,952073.0,-51979610,,-51979610,,-51979610,,-51979610,-51979610
9075800,USD,2019,FY,2020-03-11,2021-03-15,39217223.0,39217223.0,,,,-61409467.0,-19251826.0,-42157641.0,,-61409467,948224.0,,-60461243,,-60461243,,-60461243,,-60461243,-60461243
9075800,USD,2020,FY,2021-03-15,2022-03-15,58451293.0,58451293.0,12617221.0,,,-94048198.0,-30630804.0,-63417394.0,,-81430977,395401.0,,-81035576,,-81035576,,-81035576,,-81035576,-81035576
9075800,USD,2021,FY,2022-03-15,2023-03-13,67479403.0,68067992.0,208382779.0,,,-84173687.0,-37234104.0,-46939583.0,,124209092,-45690.0,,124163402,,124163402,-1328818.0,122834584,,122834584,122834584
9075800,USD,2022,FY,2023-03-13,2023-03-13,70424819.0,70424819.0,1502748.0,,,-57050909.0,-32432510.0,-24618399.0,,-55548161,1379132.0,,-54169029,,-54169029,,-54169029,,-54169029,-54169029
980326,USD,2018,FY,2019-02-21,2021-02-18,192000000.0,192000000.0,5939000000.0,-2330000000.0,3609000000.0,-1883000000.0,-157000000.0,,-1272000000.0,1726000000,-519000000.0,-351000000.0,1207000000,-44000000.0,1163000000,-94000000.0,1069000000,,1069000000,1069000000
980326,USD,2019,FY,2020-01-30,2022-02-25,261200000.0,261200000.0,6726000000.0,-2855000000.0,3871000000.0,-3236000000.0,-489000000.0,,-2015000000.0,635000000,-263000000.0,-382000000.0,372000000,-57000000.0,315000000,-81000000.0,234000000,,234000000,234000000
980326,USD,2020,FY,2021-02-18,2023-02-27,259800000.0,259800000.0,6087000000.0,-3041000000.0,3046000000.0,-2834000000.0,-395000000.0,,-1834000000.0,212000000,-388000000.0,-371000000.0,-176000000,-5554000000.0,-5730000000,-367000000.0,-6097000000,,-6097000000,-6097000000
980326,USD,2021,FY,2022-02-25,2023-02-27,261100000.0,261100000.0,8658000000.0,-4860000000.0,3798000000.0,-2257000000.0,-442000000.0,,-1190000000.0,1541000000,-317000000.0,-340000000.0,1224000000,15000000.0,1239000000,177000000.0,1416000000,,1416000000,1416000000
980326,USD,2022,FY,2023-02-27,2023-02-27,257200000.0,260600000.0,12464000000.0,-6256000000.0,6208000000.0,-2337000000.0,-422000000.0,,-1113000000.0,3871000000,-326000000.0,-311000000.0,3545000000,15000000.0,3560000000,77000000.0,3637000000,,3637000000,3637000000
11794914,USD,2020,FY,2021-02-09,2023-02-27,320005258.0,320005258.0,249815000.0,,,-308542000.0,-67811000.0,,,-58727000,-23816000.0,-23816000.0,-82543000,,-82543000,102000.0,-82441000,4610000.0,-77831000,-77831000
11794914,USD,2021,FY,2022-02-28,2023-02-27,417108929.0,417108929.0,823878000.0,,,-1751145000.0,-140268000.0,,-113889000.0,-927267000,-27275000.0,-27275000.0,-954542000,-912935000.0,-1867477000,65211000.0,-1802266000,1426095000.0,-376171000,-376171000
11794914,USD,2022,FY,2023-02-27,2023-02-27,433431256.0,433431256.0,1369722000.0,,,-1372205000.0,-220610000.0,,-256909000.0,-2483000,-55711000.0,-55711000.0,-58194000,8579000.0,-49615000,9380000.0,-40235000,30946000.0,-9289000,-9289000
124252,USD,2018,FY,2019-03-28,2019-03-28,25982809.0,26397875.0,59753000.0,-16826000.0,42927000.0,-60574000.0,-52452000.0,-8122000.0,,-17647000,-1957000.0,-1797000.0,-19604000,-5177000.0,-24781000,37286000.0,12505000,108274000.0,120779000,120779000
124252,USD,2019,FY,2020-03-06,2020-03-06,26569342.0,26569342.0,73710000.0,-19288000.0,54422000.0,-59435000.0,-50737000.0,-8698000.0,,-5013000,2366000.0,4247000.0,-2647000,-1110000.0,-3757000,2417000.0,-1340000,-469000.0,-1809000,-1809000
185852,USD,2018,FY,2019-04-01,2021-03-29,16678000.0,16842000.0,1107466000.0,-470342000.0,637124000.0,-546532000.0,-560508000.0,,,90592000,-2283000.0,-2283000.0,88309000,,88309000,-22018000.0,66291000,,66291000,66291000
185852,USD,2019,FY,2020-03-30,2022-03-28,16756000.0,16914000.0,1122790000.0,-477823000.0,644967000.0,-551292000.0,-566149000.0,,,93675000,-1245000.0,-1245000.0,92430000,,92430000,-23937000.0,68493000,,68493000,68493000
185852,USD,2020,FY,2021-03-29,2023-03-28,16576000.0,16576000.0,748833000.0,-333626000.0,415207000.0,-478604000.0,-492628000.0,,,-63397000,-2028000.0,-2028000.0,-65425000,-60452000.0,-125877000,30185000.0,-95692000,,-95692000,-95692000
185852,USD,2021,FY,2022-03-28,2023-03-28,16576000.0,16576000.0,1142079000.0,-435861000.0,706218000.0,-540715000.0,-573636000.0,,,165503000,-944000.0,-944000.0,164559000,,164559000,-33238000.0,131321000,,131321000,131321000
334205,USD,2018,FY,2019-02-21,2021-02-26,761700000.0,763300000.0,18934000000.0,-2833000000.0,16101000000.0,-9052000000.0,-737000000.0,-110000000.0,-3977000000.0,7049000000,-58000000.0,-389000000.0,6991000000,-1383000000.0,5608000000,-1477000000.0,4131000000,,4131000000,4131000000
334205,USD,2019,FY,2020-02-28,2022-02-24,809500000.0,809500000.0,21750000000.0,-2791000000.0,18959000000.0,-13458000000.0,-1528000000.0,-247000000.0,-6140000000.0,5501000000,-693000000.0,-1066000000.0,4808000000,-4454000000.0,354000000,-861000000.0,-507000000,-15000000.0,-667000000,-985000000
334205,USD,2020,FY,2021-02-26,2023-05-09,918700000.0,918700000.0,16261000000.0,-2408000000.0,13853000000.0,-16659000000.0,-2464000000.0,-132000000.0,-8097000000.0,-2806000000,-1054000000.0,-1424000000.0,-3860000000,-11845000000.0,-15705000000,2172000000.0,-13533000000,-1298000000.0,-14831000000,-15675000000
334205,USD,2021,FY,2022-02-24,2023-05-09,936500000.0,972700000.0,26314000000.0,-2772000000.0,23542000000.0,-18519000000.0,-2282000000.0,-252000000.0,-8447000000.0,5023000000,-983000000.0,-1614000000.0,4040000000,-335000000.0,3705000000,-915000000.0,2790000000,-468000000.0,2322000000,1522000000
334205,USD,2022,FY,2023-02-27,2023-05-09,935000000.0,958800000.0,37095000000.0,-3273000000.0,33822000000.0,-19696000000.0,-2420000000.0,-216000000.0,-6926000000.0,14126000000,-237000000.0,-1030000000.0,13889000000,228000000.0,14117000000,-813000000.0,13304000000,,13304000000,12504000000
980332,USD,2018,FY,2019-02-27,2021-03-01,727000000.0,800000000.0,34055000000.0,-29793000000.0,4262000000.0,-2099000000.0,-316000000.0,,-520000000.0,2163000000,137000000.0,-431000000.0,2300000000,114000000.0,2414000000,-198000000.0,2216000000,,2216000000,2216000000
980332,USD,2019,FY,2020-02-27,2022-03-01,727000000.0,800000000.0,33669000000.0,-30755000000.0,2914000000.0,-898000000.0,-297000000.0,,-601000000.0,2016000000,-13000000.0,-425000000.0,2003000000,243000000.0,2246000000,-66000000.0,2180000000,,2171000000,2171000000
980332,USD,2020,FY,2021-03-01,2023-03-01,715000000.0,715000000.0,23290000000.0,-20431000000.0,2859000000.0,-2000000000.0,-271000000.0,,-653000000.0,859000000,-42000000.0,-436000000.0,817000000,-3416000000.0,-2599000000,19000000.0,-2580000000,,-2590000000,-2590000000
980332,USD,2021,FY,2022-03-01,2023-03-01,715000000.0,715000000.0,42078000000.0,-38504000000.0,3574000000.0,-2131000000.0,-292000000.0,,-774000000.0,1443000000,-132000000.0,-425000000.0,1311000000,-590000000.0,721000000,-73000000.0,648000000,,593000000,593000000
980332,USD,2022,FY,2023-03-01,2023-03-01,701000000.0,701000000.0,57342000000.0,-53176000000.0,4166000000.0,-2605000000.0,-325000000.0,,-965000000.0,1561000000,-221000000.0,-405000000.0,1340000000,77000000.0,1417000000,-189000000.0,1228000000,,1037000000,1037000000
3308037,USD,2018,FY,2019-03-12,2019-03-12,153315000.0,153522000.0,784495000.0,-515636000.0,268859000.0,-214734000.0,-22649000.0,-11138000.0,-147289000.0,54125000,-8423000.0,-8139000.0,45702000,-12514000.0,33188000,-21147000.0,12041000,,12041000,12041000
3308037,USD,2019,FY,2020-02-18,2021-02-18,153315000.0,153522000.0,1350759000000.0,-841297000000.0,509462000000.0,-352208000000.0,-55414000000.0,-11684000000.0,-253453000000.0,157254000000,50419000000.0,-29282000000.0,207673000000,-25161000000.0,182512000000,-71268000000.0,111244000000,,111244000000,111244000000
3308037,USD,2020,FY,2021-02-18,2022-02-24,210100000.0,210300000.0,1338812000.0,-696672000.0,642140000.0,-427539000.0,-138480000.0,-7096000.0,-254469000.0,214601000,25946000.0,-20104000.0,240547000,11465000.0,252012000,-75557000.0,176455000,,176455000,176455000
3308037,USD,2021,FY,2022-02-24,2023-02-22,210298000.0,210435000.0,1632750000.0,-1264812000.0,367938000.0,-45696000.0,-66632000.0,,,322242000,-16198000.0,-16198000.0,306044000,-61053000.0,244991000,-146429000.0,98562000,,98562000,98562000
3308037,USD,2022,FY,2023-02-22,2023-02-22,210298000.0,210435000.0,1494718000.0,-1446356000.0,48362000.0,-88259000.0,-74098000.0,,,-39897000,-22463000.0,-22463000.0,-62360000,-238585000.0,-300945000,-39118000.0,-340063000,,-340063000,-340063000
81196,USD,2018,FY,2019-02-26,2021-02-26,135094000.0,135094000.0,78626000.0,-53530000.0,25096000.0,-126083000.0,-63489000.0,-62594000.0,,-100987000,-1575000.0,-2423000.0,-102562000,,-102562000,,-102562000,,-102562000,-102562000
81196,USD,2019,FY,2020-02-28,2022-02-28,152527000.0,152527000.0,90891000.0,-56315000.0,34576000.0,-135121000.0,-75491000.0,-59630000.0,,-100545000,-1589000.0,-2611000.0,-102134000,18000000.0,-84134000,,-84134000,,-84134000,-84134000
